SIDO	SGG	EMD_ETC	읍면동명	투표구명	선거인수	투표수	더불어민주당 이재명	국민의힘 윤석열	정의당 심상정	기본소득당 오준호	국가혁명당 허경영	노동당 이백윤	새누리당 옥은호	신자유민주연합 김경재	우리공화당 조원진	진보당 김재연	통일한국당 이경희	한류연합당 김민찬	유효투표수	무효투표수	기권수
전라북도	진안군	안천면		관내사전투표	449	449	361	72	6	0	7	1	0	0	0	0	0	0	447	2	0
전라북도	진안군	안천면		안천면투표소	403	275	199	64	4	1	2	0	0	0	0	0	0	3	273	2	128
전라북도	진안군	동향면	동향면	소계	1,053	904	790	81	11	1	4	1	0	0	0	1	0	2	891	13	149
전라북도	진안군	동향면		관내사전투표	582	582	524	43	6	0	2	1	0	0	0	0	0	0	576	6	0
전라북도	진안군	동향면		동향면투표소	471	322	266	38	5	1	2	0	0	0	0	1	0	2	315	7	149
전라북도	진안군	상전면	상전면	소계	613	509	436	58	5	0	2	0	0	0	0	0	3	1	505	4	104
전라북도	진안군	상전면		관내사전투표	354	354	305	37	3	0	2	0	0	0	0	0	2	1	350	4	0
전라북도	진안군	상전면		상전면투표소	259	155	131	21	2	0	0	0	0	0	0	0	1	0	155	0	104
전라북도	진안군	백운면	백운면	소계	1,438	1,152	988	125	10	1	6	0	1	1	0	1	2	3	1,138	14	286
전라북도	진안군	백운면		관내사전투표	862	862	759	73	7	0	5	0	1	1	0	1	1	2	850	12	0
전라북도	진안군	백운면		백운면투표소	576	290	229	52	3	1	1	0	0	0	0	0	1	1	288	2	286
전라북도	진안군	성수면	성수면	소계	1,244	999	853	104	11	2	3	1	0	0	1	3	4	9	991	8	245
전라북도	진안군	성수면		관내사전투표	635	635	559	53	5	1	2	1	0	0	0	2	3	4	630	5	0
전라북도	진안군	성수면		성수면투표소	609	364	294	51	6	1	1	0	0	0	1	1	1	5	361	3	245
전라북도	진안군	마령면	마령면	소계	1,406	1,134	976	126	15	0	2	0	0	1	0	1	1	3	1,125	9	272
전라북도	진안군	마령면		관내사전투표	674	674	599	61	7	0	0	0	0	1	0	0	1	2	671	3	0
전라북도	진안군	마령면		마령면투표소	732	460	377	65	8	0	2	0	0	0	0	1	0	1	454	6	272
전라북도	진안군	부귀면	부귀면	소계	1,982	1,587	1,379	172	15	0	5	0	0	2	3	1	0	4	1,581	6	395
전라북도	진안군	부귀면		관내사전투표	1,028	1,028	906	108	6	0	3	0	0	0	0	0	0	2	1,025	3	0
전라북도	진안군	부귀면		부귀면투표소	954	559	473	64	9	0	2	0	0	2	3	1	0	2	556	3	395
전라북도	진안군	정천면	정천면	소계	798	655	559	74	10	0	1	0	0	0	0	0	1	4	649	6	143
전라북도	진안군	정천면		관내사전투표	409	409	351	50	4	0	0	0	0	0	0	0	1	1	407	2	0
전라북도	진안군	정천면		정천면투표소	389	246	208	24	6	0	1	0	0	0	0	0	0	3	242	4	143
전라북도	진안군	주천면	주천면	소계	1,226	1,002	750	203	21	1	5	2	0	1	2	1	1	5	992	10	224
전라북도	진안군	주천면		관내사전투표	667	667	524	115	12	1	3	0	0	1	0	1	1	4	662	5	0
전라북도	진안군	주천면		주천면투표소	559	335	226	88	9	0	2	2	0	0	2	0	0	1	330	5	224
전라북도	진안군	잘못 투입·구분된 투표지	잘못 투입·구분된 투표지		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
전라북도	무주군	합계	합계		21,244	17,429	13,292	3,426	313	14	135	7	3	3	5	14	13	43	17,268	161	3,815
전라북도	무주군	거소·선상투표	거소·선상투표		125	118	80	20	3	0	2	0	0	0	0	0	0	0	105	13	7
전라북도	무주군	관외사전투표	관외사전투표		2,085	2,085	1,456	533	44	2	25	0	0	0	1	3	2	2	2,068	17	0
전라북도	무주군	재외투표	재외투표		78	56	42	12	0	0	0	0	0	0	0	1	0	0	55	1	22
전라북도	무주군	무주읍	무주읍	소계	7,392	5,959	4,599	1,122	127	4	45	2	0	0	1	3	3	8	5,914	45	1,433
전라북도	무주군	무주읍		관내사전투표	3,840	3,840	3,051	635	90	4	23	2	0	0	1	2	3	5	3,816	24	0
전라북도	무주군	무주읍		무주읍제1투	1,272	802	601	179	9	0	4	0	0	0	0	1	0	2	796	6	470
전라북도	무주군	무주읍		무주읍제2투	1,374	783	571	177	19	0	7	0	0	0	0	0	0	0	774	9	591
전라북도	무주군	무주읍		무주읍제3투	906	534	376	131	9	0	11	0	0	0	0	0	0	1	528	6	372
전라북도	무주군	무풍면	무풍면	소계	1,833	1,480	1,056	365	28	0	9	1	0	0	0	1	3	7	1,470	10	353
전라북도	무주군	무풍면		관내사전투표	872	872	646	197	11	0	5	0	0	0	0	0	3	3	865	7	0
전라북도	무주군	무풍면		무풍면제1투	816	489	322	142	15	0	2	1	0	0	0	1	0	3	486	3	327
전라북도	무주군	무풍면		무풍면제2투	145	119	88	26	2	0	2	0	0	0	0	0	0	1	119	0	26
전라북도	무주군	설천면	설천면	소계	3,030	2,431	1,841	487	40	3	18	1	0	2	2	1	1	6	2,402	29	599
전라북도	무주군	설천면		관내사전투표	1,363	1,363	1,035	280	18	3	9	1	0	1	0	0	0	1	1,348	15	0
전라북도	무주군	설천면		설천면제1투	922	550	408	111	10	0	3	0	0	1	1	1	1	3	539	11	372
전라북도	무주군	설천면		설천면제2투	745	518	398	96	12	0	6	0	0	0	1	0	0	2	515	3	227
전라북도	무주군	적상면	적상면	소계	2,145	1,684	1,280	344	21	1	12	1	2	0	0	1	0	6	1,668	16	461
전라북도	무주군	적상면		관내사전투표	840	840	661	157	7	1	5	0	2	0	0	1	0	2	836	4	0
전라북도	무주군	적상면		적상면제1투	546	333	224	99	3	0	3	0	0	0	0	0	0	0	329	4	213
전라북도	무주군	적상면		적상면제2투	267	185	141	35	3	0	1	1	0	0	0	0	0	0	181	4	82
전라북도	무주군	적상면		적상면제3투	492	326	254	53	8	0	3	0	0	0	0	0	0	4	322	4	166
전라북도	무주군	안성면	안성면	소계	3,414	2,704	2,244	366	39	4	20	2	0	0	1	4	1	7	2,688	16	710
전라북도	무주군	안성면		관내사전투표	1,844	1,844	1,567	225	22	4	11	1	0	0	1	1	1	5	1,838	6	0
전라북도	무주군	안성면		안성면제1투	751	431	340	76	5	0	5	0	0	0	0	1	0	0	427	4	320
전라북도	무주군	안성면		안성면제2투	819	429	337	65	12	0	4	1	0	0	0	2	0	2	423	6	390
전라북도	무주군	부남면	부남면	소계	1,142	912	694	177	11	0	4	0	1	1	0	0	3	7	898	14	230
전라북도	무주군	부남면		관내사전투표	632	632	496	115	7	0	1	0	0	1	0	0	1	3	624	8	0
전라북도	무주군	부남면		부남면투표소	510	280	198	62	4	0	3	0	1	0	0	0	2	4	274	6	230
전라북도	무주군	잘못 투입·구분된 투표지	잘못 투입·구분된 투표지		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
전라북도	장수군	합계	합계		19,371	16,230	13,564	2,063	222	13	114	9	4	3	3	14	8	61	16,078	152	3,141
전라북도	장수군	거소·선상투표	거소·선상투표		78	72	50	8	3	0	1	0	0	0	0	0	0	0	62	10	6
전라북도	장수군	관외사전투표	관외사전투표		2,280	2,280	1,822	370	39	2	26	1	2	0	1	2	0	1	2,266	14	0
전라북도	장수군	재외투표	재외투표		81	58	40	14	2	0	0	0	0	0	0	0	0	0	56	2	23
전라북도	장수군	장수읍	장수읍	소계	5,506	4,542	3,804	588	56	2	27	4	0	1	1	4	4	11	4,502	40	964
전라북도	장수군	장수읍		관내사전투표	2,789	2,789	2,403	299	38	1	10	4	0	1	1	1	3	6	2,767	22	0
전라북도	장수군	장수읍		장수읍제1투	745	463	367	79	8	0	7	0	0	0	0	0	0	1	462	1	282
전라북도	장수군	장수읍		장수읍제2투	738	481	388	77	3	1	3	0	0	0	0	2	1	2	477	4	257
전라북도	장수군	장수읍		장수읍제3투	1,234	809	646	133	7	0	7	0	0	0	0	1	0	2	796	13	425
전라북도	장수군	산서면	산서면	소계	1,596	1,344	1,174	128	10	2	3	0	0	0	1	0	0	10	1,328	16	252
전라북도	장수군	산서면		관내사전투표	953	953	850	79	7	2	2	0	0	0	0	0	0	5	945	8	0
전라북도	장수군	산서면		산서면투표소	643	391	324	49	3	0	1	0	0	0	1	0	0	5	383	8	252
전라북도	장수군	번암면	번암면	소계	1,849	1,484	1,244	180	20	1	6	0	1	1	0	1	1	14	1,469	15	365
전라북도	장수군	번암면		관내사전투표	1,056	1,056	895	123	14	1	4	0	1	1	0	0	1	7	1,047	9	0
전라북도	장수군	번암면		번암면투표소	793	428	349	57	6	0	2	0	0	0	0	1	0	7	422	6	365
전라북도	장수군	장계면	장계면	소계	3,447	2,796	2,347	347	37	3	26	3	0	1	0	2	0	7	2,773	23	651
전라북도	장수군	장계면		관내사전투표	1,887	1,887	1,621	208	22	2	11	2	0	1	0	1	0	6	1,874	13	0
전라북도	장수군	장계면		장계면제1투	843	465	366	74	8	1	7	1	0	0	0	0	0	1	458	7	378
전라북도	장수군	장계면		장계면제2투	717	444	360	65	7	0	8	0	0	0	0	1	0	0	441	3	273
전라북도	장수군	천천면	천천면	소계	1,662	1,303	1,083	171	18	1	8	0	1	0	0	3	1	6	1,292	11	359
전라북도	장수군	천천면		관내사전투표	840	840	739	76	10	1	3	0	1	0	0	1	1	4	836	4	0
전라북도	장수군	천천면		천천면투표소	822	463	344	95	8	0	5	0	0	0	0	2	0	2	456	7	359
전라북도	장수군	계남면	계남면	소계	1,632	1,332	1,140	135	21	1	8	1	0	0	0	1	2	8	1,317	15	300
전라북도	장수군	계남면		관내사전투표	920	919	806	85	13	0	2	1	0	0	0	0	2	3	912	7	1
전라북도	장수군	계남면		계남면투표소	712	413	334	50	8	1	6	0	0	0	0	1	0	5	405	8	299
전라북도	장수군	계북면	계북면	소계	1,240	1,019	860	122	16	1	9	0	0	0	0	1	0	4	1,013	6	221
전라북도	장수군	계북면		관내사전투표	680	680	591	69	8	1	4	0	0	0	0	0	0	4	677	3	0
전라북도	장수군	계북면		계북면투표소	560	339	269	53	8	0	5	0	0	0	0	1	0	0	336	3	221
전라북도	장수군	잘못 투입·구분된 투표지	잘못 투입·구분된 투표지		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
전라북도	임실군	합계	합계		24,186	20,057	16,930	2,416	253	16	123	9	1	6	4	13	20	89	19,880	177	4,129
전라북도	임실군	거소·선상투표	거소·선상투표		114	108	85	9	3	0	3	0	0	0	0	1	0	0	101	7	6
전라북도	임실군	관외사전투표	관외사전투표		3,480	3,479	2,825	542	49	2	22	3	0	0	1	5	2	5	3,456	23	1
전라북도	임실군	재외투표	재외투표		90	69	44	20	1	0	0	0	0	0	0	0	0	0	65	4	21
전라북도	임실군	임실읍	임실읍	소계	5,458	4,382	3,614	605	73	2	29	1	1	2	1	1	3	10	4,342	40	1,076
전라북도	임실군	임실읍		관내사전투표	2,872	2,872	2,428	349	46	2	19	1	0	1	1	1	0	4	2,852	20	0
전라북도	임실군	임실읍		임실읍제1투	1,009	534	399	114	11	0	2	0	1	1	0	0	1	0	529	5	475
전라북도	임실군	임실읍		임실읍제2투	849	505	406	81	6	0	3	0	0	0	0	0	2	1	499	6	344
전라북도	임실군	임실읍		임실읍제3투	728	471	381	61	10	0	5	0	0	0	0	0	0	5	462	9	257
전라북도	임실군	청웅면	청웅면	소계	1,066	864	741	93	11	0	6	0	0	0	0	0	1	4	856	8	202
전라북도	임실군	청웅면		관내사전투표	601	601	528	54	9	0	3	0	0	0	0	0	0	3	597	4	0
전라북도	임실군	청웅면		청웅면투표소	465	263	213	39	2	0	3	0	0	0	0	0	1	1	259	4	202
전라북도	임실군	운암면	운암면	소계	1,013	774	654	95	4	1	5	0	0	1	0	0	0	8	768	6	239
전라북도	임실군	운암면		관내사전투표	268	268	235	27	1	1	0	0	0	0	0	0	0	1	265	3	0
전라북도	임실군	운암면		운암면제1투	187	122	103	14	1	0	2	0	0	1	0	0	0	1	122	0	65
전라북도	임실군	운암면		운암면제2투	202	144	126	13	1	0	0	0	0	0	0	0	0	2	142	2	58
전라북도	임실군	운암면		운암면제3투	356	240	190	41	1	0	3	0	0	0	0	0	0	4	239	1	116
전라북도	임실군	신평면	신평면	소계	1,002	781	648	96	10	2	5	1	0	0	0	0	1	7	770	11	221
전라북도	임실군	신평면		관내사전투표	546	546	469	57	5	2	2	0	0	0	0	0	0	5	540	6	0
전라북도	임실군	신평면		신평면투표소	456	235	179	39	5	0	3	1	0	0	0	0	1	2	230	5	221
전라북도	임실군	성수면	성수면	소계	1,216	980	846	108	9	1	6	0	0	0	0	0	0	8	978	2	236
전라북도	임실군	성수면		관내사전투표	584	584	521	51	4	1	3	0	0	0	0	0	0	4	584	0	0
전라북도	임실군	성수면		성수면제1투	400	219	170	40	4	0	3	0	0	0	0	0	0	2	219	0	181
전라북도	임실군	성수면		성수면제2투	232	177	155	17	1	0	0	0	0	0	0	0	0	2	175	2	55
전라북도	임실군	오수면	오수면	소계	2,978	2,406	2,096	229	25	3	13	0	0	2	0	1	4	11	2,384	22	572
전라북도	임실군	오수면		관내사전투표	1,746	1,746	1,552	141	19	2	7	0	0	2	0	1	2	8	1,734	12	0
전라북도	임실군	오수면		오수면제1투	653	359	303	41	2	1	4	0	0	0	0	0	1	2	354	5	294
전라북도	임실군	오수면		오수면제2투	579	301	241	47	4	0	2	0	0	0	0	0	1	1	296	5	278
전라북도	임실군	신덕면	신덕면	소계	901	698	609	64	3	0	3	1	0	1	0	0	1	8	690	8	203
전라북도	임실군	신덕면		관내사전투표	410	410	369	31	0	0	1	1	0	0	0	0	0	5	407	3	0
전라북도	임실군	신덕면		신덕면투표소	491	288	240	33	3	0	2	0	0	1	0	0	1	3	283	5	203
전라북도	임실군	삼계면	삼계면	소계	1,077	822	708	80	13	0	5	0	0	0	1	0	2	4	813	9	255
전라북도	임실군	삼계면		관내사전투표	513	511	442	50	8	0	3	0	0	0	1	0	2	2	508	3	2
전라북도	임실군	삼계면		삼계면투표소	564	311	266	30	5	0	2	0	0	0	0	0	0	2	305	6	253
전라북도	임실군	관촌면	관촌면	소계	2,771	2,297	1,993	238	15	4	13	2	0	0	0	2	3	11	2,281	16	474
전라북도	임실군	관촌면		관내사전투표	1,617	1,617	1,428	149	8	3	8	2	0	0	0	1	2	9	1,610	7	0
전라북도	임실군	관촌면		관촌면제1투	762	450	372	60	6	1	2	0	0	0	0	0	1	2	444	6	312
전라북도	임실군	관촌면		관촌면제2투	392	230	193	29	1	0	3	0	0	0	0	1	0	0	227	3	162
전라북도	임실군	강진면	강진면	소계	1,284	1,019	866	115	20	0	6	0	0	0	0	1	1	4	1,013	6	265
전라북도	임실군	강진면		관내사전투표	691	691	600	76	6	0	4	0	0	0	0	1	1	2	690	1	0
전라북도	임실군	강진면		강진면투표소	593	328	266	39	14	0	2	0	0	0	0	0	0	2	323	5	265
전라북도	임실군	덕치면	덕치면	소계	861	672	583	64	6	1	2	0	0	0	0	1	2	5	664	8	189
전라북도	임실군	덕치면		관내사전투표	359	359	315	32	1	1	2	0	0	0	0	0	0	3	354	5	0
전라북도	임실군	덕치면		덕치면제1투	272	156	131	18	4	0	0	0	0	0	0	0	1	1	155	1	116
전라북도	임실군	덕치면		덕치면제2투	230	157	137	14	1	0	0	0	0	0	0	1	1	1	155	2	73
전라북도	임실군	지사면	지사면	소계	875	704	616	58	11	0	5	1	0	0	1	1	0	4	697	7	171
전라북도	임실군	지사면		관내사전투표	466	466	419	32	6	0	3	1	0	0	1	0	0	1	463	3	0
전라북도	임실군	지사면		지사면투표소	409	238	197	26	5	0	2	0	0	0	0	1	0	3	234	4	171
전라북도	임실군	잘못 투입·구분된 투표지	잘못 투입·구분된 투표지		0	2	2	0	0	0	0	0	0	0	0	0	0	0	2	0	-2
전라북도	순창군	합계	합계		23,847	19,879	16,980	2,211	230	12	106	14	3	4	7	38	20	62	19,687	192	3,968
전라북도	순창군	거소·선상투표	거소·선상투표		139	125	99	15	1	1	3	0	0	0	0	0	0	0	119	6	14
전라북도	순창군	관외사전투표	관외사전투표		3,038	3,037	2,456	478	43	2	26	2	1	0	0	5	2	3	3,018	19	1
전라북도	순창군	재외투표	재외투표		97	68	42	19	0	0	2	0	0	0	0	2	0	0	65	3	29
전라북도	순창군	순창읍	순창읍	소계	7,130	5,729	4,922	621	77	2	39	3	0	0	2	10	4	6	5,686	43	1,401
전라북도	순창군	순창읍		관내사전투표	3,414	3,414	2,985	325	51	0	14	1	0	0	1	8	3	4	3,392	22	0
전라북도	순창군	순창읍		순창읍제1투	1,077	650	558	66	11	1	8	2	0	0	0	1	1	0	648	2	427
전라북도	순창군	순창읍		순창읍제2투	1,357	859	711	119	5	0	8	0	0	0	1	1	0	1	846	13	498
전라북도	순창군	순창읍		순창읍제3투	1,282	806	668	111	10	1	9	0	0	0	0	0	0	1	800	6	476
전라북도	순창군	인계면	인계면	소계	1,203	971	844	97	10	3	2	0	0	2	0	1	1	5	965	6	232
전라북도	순창군	인계면		관내사전투표	693	693	606	70	7	3	2	0	0	0	0	0	1	1	690	3	0
전라북도	순창군	인계면		인계면투표소	510	278	238	27	3	0	0	0	0	2	0	1	0	4	275	3	232
전라북도	순창군	동계면	동계면	소계	1,533	1,243	1,058	132	17	0	3	3	0	0	1	0	3	6	1,223	20	290
전라북도	순창군	동계면		관내사전투표	883	883	768	86	13	0	2	1	0	0	1	0	1	3	875	8	0
전라북도	순창군	동계면		동계면제1투	406	237	190	31	4	0	0	1	0	0	0	0	1	1	228	9	169
전라북도	순창군	동계면		동계면제2투	244	123	100	15	0	0	1	1	0	0	0	0	1	2	120	3	121
전라북도	순창군	적성면	적성면	소계	1,028	832	718	90	8	0	3	0	0	0	0	2	1	1	823	9	196
전라북도	순창군	적성면		관내사전투표	610	610	534	58	7	0	3	0	0	0	0	1	1	0	604	6	0
전라북도	순창군	적성면		적성면투표소	418	222	184	32	1	0	0	0	0	0	0	1	0	1	219	3	196
전라북도	순창군	유등면	유등면	소계	888	710	643	48	6	0	3	0	0	0	1	1	2	3	707	3	178
전라북도	순창군	유등면		관내사전투표	452	452	412	26	5	0	2	0	0	0	1	0	2	2	450	2	0
전라북도	순창군	유등면		유등면투표소	436	258	231	22	1	0	1	0	0	0	0	1	0	1	257	1	178
전라북도	순창군	풍산면	풍산면	소계	1,269	989	851	96	15	0	3	0	0	0	0	5	0	7	977	12	280
전라북도	순창군	풍산면		관내사전투표	564	564	494	47	8	0	1	0	0	0	0	4	0	4	558	6	0
전라북도	순창군	풍산면		풍산면제1투	309	172	144	21	3	0	0	0	0	0	0	0	0	1	169	3	137
전라북도	순창군	풍산면		풍산면제2투	396	253	213	28	4	0	2	0	0	0	0	1	0	2	250	3	143
전라북도	순창군	금과면	금과면	소계	1,375	1,135	972	125	7	1	6	1	0	0	0	0	1	7	1,120	15	240
전라북도	순창군	금과면		관내사전투표	771	771	671	75	4	1	1	1	0	0	0	0	1	6	760	11	0
전라북도	순창군	금과면		금과면투표소	604	364	301	50	3	0	5	0	0	0	0	0	0	1	360	4	240
전라북도	순창군	팔덕면	팔덕면	소계	1,188	966	852	85	8	1	4	1	0	0	0	1	1	3	956	10	222
전라북도	순창군	팔덕면		관내사전투표	649	649	588	41	7	1	1	1	0	0	0	0	1	3	643	6	0
전라북도	순창군	팔덕면		팔덕면투표소	539	317	264	44	1	0	3	0	0	0	0	1	0	0	313	4	222
전라북도	순창군	복흥면	복흥면	소계	1,642	1,373	1,191	137	12	1	6	0	0	1	2	1	1	9	1,361	12	269
전라북도	순창군	복흥면		관내사전투표	819	819	722	78	7	1	2	0	0	0	1	1	0	3	815	4	0
전라북도	순창군	복흥면		복흥면제1투	502	310	267	27	3	0	3	0	0	1	0	0	0	3	304	6	192
전라북도	순창군	복흥면		복흥면제2투	321	244	202	32	2	0	1	0	0	0	1	0	1	3	242	2	77
전라북도	순창군	쌍치면	쌍치면	소계	1,512	1,243	1,074	133	11	1	2	2	0	0	1	3	0	3	1,230	13	269
전라북도	순창군	쌍치면		관내사전투표	799	799	697	83	4	1	1	1	0	0	1	1	0	3	792	7	0
전라북도	순창군	쌍치면		쌍치면제1투	392	223	191	24	4	0	1	0	0	0	0	1	0	0	221	2	169
전라북도	순창군	쌍치면		쌍치면제2투	321	221	186	26	3	0	0	1	0	0	0	1	0	0	217	4	100
전라북도	순창군	구림면	구림면	소계	1,805	1,458	1,258	135	15	0	4	2	2	1	0	7	4	9	1,437	21	347
전라북도	순창군	구림면		관내사전투표	946	946	827	86	10	0	1	1	2	0	0	1	1	6	935	11	0
전라북도	순창군	구림면		구림면제1투	564	317	267	28	4	0	2	1	0	1	0	2	3	2	310	7	247
전라북도	순창군	구림면		구림면제2투	295	195	164	21	1	0	1	0	0	0	0	4	0	1	192	3	100
전라북도	순창군	잘못 투입·구분된 투표지	잘못 투입·구분된 투표지		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
전라북도	고창군	합계	합계		47,655	38,707	33,000	4,335	518	15	208	22	8	13	10	40	27	135	38,331	376	8,948
전라북도	고창군	거소·선상투표	거소·선상투표		309	295	212	36	3	1	2	3	0	0	1	0	0	2	260	35	14
전라북도	고창군	관외사전투표	관외사전투표		4,600	4,600	3,620	788	88	5	43	1	1	2	1	5	1	5	4,560	40	0
전라북도	고창군	재외투표	재외투표		138	112	78	20	3	0	2	0	0	0	0	0	0	0	103	9	26
전라북도	고창군	고창읍	고창읍	소계	14,757	11,511	9,807	1,377	171	1	56	4	2	4	2	7	1	9	11,441	70	3,246
전라북도	고창군	고창읍		관내사전투표	6,420	6,420	5,578	693	85	1	26	2	0	2	2	2	0	5	6,396	24	0
전라북도	고창군	고창읍		고창읍제1투	959	566	459	91	12	0	0	0	0	0	0	0	0	1	563	3	393
전라북도	고창군	고창읍		고창읍제2투	1,190	734	611	101	14	0	2	0	1	0	0	0	0	1	730	4	456
전라북도	고창군	고창읍		고창읍제3투	1,218	766	637	107	11	0	5	0	0	1	0	0	1	0	762	4	452
전라북도	고창군	고창읍		고창읍제4투	957	570	471	69	10	0	4	0	0	0	0	2	0	2	558	12	387
전라북도	고창군	고창읍		고창읍제5투	874	489	367	99	9	0	5	0	0	0	0	0	0	0	480	9	385
전라북도	고창군	고창읍		고창읍제6투	1,235	796	671	100	12	0	3	1	1	0	0	1	0	0	789	7	439
전라북도	고창군	고창읍		고창읍제7투	1,904	1,170	1,013	117	18	0	11	1	0	1	0	2	0	0	1,163	7	734
전라북도	고창군	고수면	고수면	소계	2,340	1,924	1,663	180	27	3	21	3	0	0	0	5	1	6	1,909	15	416
전라북도	고창군	고수면		관내사전투표	1,383	1,383	1,216	120	17	2	12	3	0	0	0	2	1	4	1,377	6	0
전라북도	고창군	고수면		고수면투표소	957	541	447	60	10	1	9	0	0	0	0	3	0	2	532	9	416
전라북도	고창군	아산면	아산면	소계	2,344	1,933	1,652	214	24	0	8	1	1	2	2	4	2	9	1,919	14	411
전라북도	고창군	아산면		관내사전투표	1,264	1,264	1,105	128	11	0	2	1	1	1	1	2	2	4	1,258	6	0
전라북도	고창군	아산면		아산면제1투	669	385	324	45	7	0	3	0	0	1	0	0	0	1	381	4	284
전라북도	고창군	아산면		아산면제2투	411	284	223	41	6	0	3	0	0	0	1	2	0	4	280	4	127
전라북도	고창군	무장면	무장면	소계	2,258	1,765	1,531	169	22	0	13	1	0	1	1	1	3	10	1,752	13	493
전라북도	고창군	무장면		관내사전투표	1,108	1,108	979	93	14	0	8	1	0	0	0	0	2	4	1,101	7	0
전라북도	고창군	무장면		무장면투표소	1,150	657	552	76	8	0	5	0	0	1	1	1	1	6	651	6	493
전라북도	고창군	공음면	공음면	소계	2,058	1,630	1,434	133	16	1	5	2	0	0	2	2	1	9	1,605	25	428
전라북도	고창군	공음면		관내사전투표	1,047	1,046	932	77	7	1	1	2	0	0	2	2	0	6	1,030	16	1
전라북도	고창군	공음면		공음면제1투	556	301	265	24	7	0	0	0	0	0	0	0	0	2	298	3	255
전라북도	고창군	공음면		공음면제2투	455	283	237	32	2	0	4	0	0	0	0	0	1	1	277	6	172
전라북도	고창군	상하면	상하면	소계	1,956	1,566	1,400	110	15	0	6	2	0	2	0	2	3	12	1,552	14	390
전라북도	고창군	상하면		관내사전투표	997	997	900	60	12	0	2	2	0	1	0	1	1	8	987	10	0
전라북도	고창군	상하면		상하면투표소	959	569	500	50	3	0	4	0	0	1	0	1	2	4	565	4	390
전라북도	고창군	해리면	해리면	소계	2,330	1,823	1,559	201	20	0	4	1	0	0	0	1	6	14	1,806	17	507
전라북도	고창군	해리면		관내사전투표	1,229	1,229	1,063	130	11	0	4	1	0	0	0	0	5	6	1,220	9	0
전라북도	고창군	해리면		해리면제1투	620	314	270	28	5	0	0	0	0	0	0	0	1	4	308	6	306
전라북도	고창군	해리면		해리면제2투	481	280	226	43	4	0	0	0	0	0	0	1	0	4	278	2	201
전라북도	고창군	성송면	성송면	소계	1,510	1,203	1,051	120	13	0	3	0	0	1	0	1	0	3	1,192	11	307
전라북도	고창군	성송면		관내사전투표	739	739	653	66	8	0	2	0	0	1	0	1	0	0	731	8	0
전라북도	고창군	성송면		성송면제1투	414	254	217	29	4	0	1	0	0	0	0	0	0	1	252	2	160
전라북도	고창군	성송면		성송면제2투	357	210	181	25	1	0	0	0	0	0	0	0	0	2	209	1	147
전라북도	고창군	대산면	대산면	소계	2,733	2,175	1,932	155	27	0	14	0	1	0	0	0	2	15	2,146	29	558
전라북도	고창군	대산면		관내사전투표	1,404	1,404	1,270	86	13	0	4	0	0	0	0	0	2	11	1,386	18	0
전라북도	고창군	대산면		대산면제1투	767	428	364	42	10	0	4	0	1	0	0	0	0	1	422	6	339
전라북도	고창군	대산면		대산면제2투	562	343	298	27	4	0	6	0	0	0	0	0	0	3	338	5	219
전라북도	고창군	심원면	심원면	소계	2,084	1,681	1,463	165	20	1	8	2	2	0	0	0	1	6	1,668	13	403
전라북도	고창군	심원면		관내사전투표	1,100	1,100	983	91	12	1	2	1	1	0	0	0	0	1	1,092	8	0
전라북도	고창군	심원면		심원면투표소	984	581	480	74	8	0	6	1	1	0	0	0	1	5	576	5	403
전라북도	고창군	흥덕면	흥덕면	소계	2,668	2,107	1,795	241	26	0	10	0	0	0	1	1	0	11	2,085	22	561
전라북도	고창군	흥덕면		관내사전투표	1,317	1,317	1,148	138	17	0	2	0	0	0	0	0	0	7	1,312	5	0
전라북도	고창군	흥덕면		흥덕면제1투	750	441	368	49	6	0	5	0	0	0	1	1	0	1	431	10	309
전라북도	고창군	흥덕면		흥덕면제2투	601	349	279	54	3	0	3	0	0	0	0	0	0	3	342	7	252
전라북도	고창군	성내면	성내면	소계	1,557	1,212	1,016	155	10	1	1	0	1	0	0	7	0	7	1,198	14	345
전라북도	고창군	성내면		관내사전투표	803	803	699	87	5	1	0	0	1	0	0	2	0	4	799	4	0
전라북도	고창군	성내면		성내면투표소	754	409	317	68	5	0	1	0	0	0	0	5	0	3	399	10	345
전라북도	고창군	신림면	신림면	소계	1,795	1,423	1,281	103	12	1	3	0	0	0	0	2	3	4	1,409	14	372
전라북도	고창군	신림면		관내사전투표	974	974	899	54	9	1	0	0	0	0	0	2	2	1	968	6	0
전라북도	고창군	신림면		신림면투표소	821	449	382	49	3	0	3	0	0	0	0	0	1	3	441	8	372
전라북도	고창군	부안면	부안면	소계	2,218	1,747	1,506	168	21	1	9	2	0	1	0	2	3	13	1,726	21	471
전라북도	고창군	부안면		관내사전투표	1,095	1,095	966	92	8	1	4	1	0	1	0	1	2	6	1,082	13	0
전라북도	고창군	부안면		부안면제1투	608	338	277	42	8	0	4	1	0	0	0	0	0	2	334	4	270
전라북도	고창군	부안면		부안면제2투	515	314	263	34	5	0	1	0	0	0	0	1	1	5	310	4	201
